track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,text
6G2baGa99QcqUUTmkEgeZl,Nirvana,Incesticide,Dive,57,235000,False,0.425,0.837,11,-10.096,1,0.0318,2.04e-06,0.366,0.108,0.441,128.13,4,grunge,"Oh  
Pick me, pick me yea  
Live alone, lone single  
Atleast, atleast yea  
Everyone is hollow  
  
Pick me, pick me yea  
Everyone is waiting  
Pick me pick me yea  
You can be the baby  
  
Hey  
Dive  
Dive  
Dive  
Dive in me  
Dive  
Dive  
Dive  
Dive in me  
Dive in me  
Dive in me  
Dive in me  
  
Kiss this, kiss that yea  
Live alone, lone single  
Atleast, atleast yea  
You could be my hero  
  
Pick me, pick me yea  
Everyone is waiting  
Hit me, hit me yea  
I'm real good at hitting  
  
Hey  
Dive  
Dive  
Dive  
Dive in me  
Dive  
Dive  
Dive  
Dive in me  
Dive in me  
Dive in me  
Dive in me  
  
Dive  
Dive  
Dive  
Dive in me  
Dive  
Dive  
Dive  
Dive in me  
Dive  
Dive  
Dive  
Dive in me  
Dive in me  
Dive in me  
Dive in me  
Dive in me  
Dive in me  
Dive in me

"
0X576XiCW9uEtko6f6VkcU,Linkin Park,Hybrid Theory,Crawling,46,208960,False,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,4,grunge,"Crawling in my skin  
These wounds, they will not heal  
Fear is how I fall  
Confusing what is real  
  
There's something inside me that pulls beneath the surface  
Consuming, confusing  
This lack of self control I fear is never ending  
Controlling  
I can't seem  
To find myself again  
My walls are closing in  
(Without a sense of confidence I'm convinced  
That there's just too much pressure to take)  
I've felt this way before  
So insecure  
  
Crawling in my skin  
These wounds, they will not heal  
Fear is how I fall  
Confusing what is real  
  
Discomfort, endlessly has pulled itself upon me  
Distracting, reacting  
Against my will I stand beside my own reflection  
It's haunting how I can't seem  
  
To find myself again  
My walls are closing in  
(Without a sense of confidence I'm convinced  
That there's just too much pressure to take)  
I've felt this way before  
So insecure  
  
Crawling in my skin  
These wounds, they will not heal  
Fear is how I fall  
Confusing what is real  
  
Crawling in my skin  
These wounds, they will not heal  
Fear is how I fall  
Confusing, confusing what is real  
  
There's something inside me that pulls beneath the surface  
Consuming (confusing what is real)  
This lack of self control I fear is never ending  
Controlling (confusing what is real)

"
4PtZE0h5oyPhCtPjg3NeYQ,Alice In Chains,Jar Of Flies,No Excuses,64,255573,False,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,4,grunge,"It's alright  
There comes a time  
Got no patience to search  
For peace of mind  
Layin' low  
Want to take it slow  
No more hiding or  
Disguising truths I've sold  
  
Everyday it's something  
Hits me all so cold  
Find me sittin' by myself  
No excuses, then I know  
  
It's okay  
Had a bad day  
Hands are bruised from  
Breaking rocks all day  
Drained and blue  
I bleed for you  
You think it's funny, well  
You're drowning in it too  
  
Everyday it's something  
Hits me all so cold  
Find me sittin' by myself  
No excuses, then I know  
  
Yeah, it's fine  
We'll walk down the line  
Leave our rain, a cold  
Trade for warm sunshine  
You my friend  
I will defend  
And if we change, well I  
Love you anyway  
  
Everyday it's something  
Hits me all so cold  
Find me sittin' by myself  
No excuses, then I know

"
0xHch89AN9RlN8Nm4kJzs3,Nirvana,MTV Unplugged In New York,Polly,58,196466,False,0.618,0.392,11,-11.941,1,0.0388,0.683,7.09e-05,0.905,0.437,115.075,4,grunge,"Polly wants a cracker  
I think I should get off her first  
I think she wants some water  
To put out the blow torch  
  
It isn't me  
We have some seed  
Let me clip  
Your dirty wings  
Let me take a ride  
Don't cut yourself  
I want some help  
To please myself  
I've got some rope  
You have been told  
I promise you  
I have been true  
Let me take a ride  
Don't cut yourself  
I want some help  
To please myself  
  
Polly wants a cracker  
Maybe she would like some food  
She asks me to untie her  
A chase would be nice for a few  
  
It isn't me  
We have some seed  
Let me clip  
Your dirty wings  
Let me take a ride  
Don't cut yourself  
I want some help  
To please myself  
I've got some rope  
You have been told  
I promise you  
I have been true  
Let me take a ride  
Don't cut yourself  
I want some help  
To please myself  
  
Polly said  
  
Polly says her back hurts  
And she's just as bored as me  
She caught me off my guard  
It amazes me, the will of instinct  
  
It isn't me  
We have some seed  
Let me clip  
Your dirty wings  
Let me take a ride  
Don't cut yourself  
I want some help  
To please myself  
I've got some rope  
You have been told  
I promise you  
I have been true  
Let me take a ride  
Don't cut yourself  
I want some help  
To please myself

"
1Y13csEpu3TK5gQdzGLrd8,Incubus,Make Yourself,Pardon Me,69,223746,False,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,4,grunge,"A decade ago  
I never thought I would be  
At twenty-three  
On the verge of spontaneous combustion  
Wo-is-me  
  
But I guess that it comes with the territory  
An ominous landscape of never ending calamity  
I need you to hear  
I need you to see that I have had all that I can take  
And exploding seems like a definite possibility to me  
  
So pardon me while I burst into flames  
Pardon me while I burst into flames  
I've had enough of the world and it's people's mindless games  
So pardon me while I burn and rise above the flame  
Pardon me, pardon me, I'll never be the same  
  
Not two days ago  
I was having a look in a book  
And I saw a picture of a guy fried up above his knee  
I said, 'I can relate?'  
Cause lately I've been thinking of combustication  
As a welcomed vacation  
From the burdens of the planet earth  
  
Like gravity, hypocrisy, and the perils of being in 3-D  
And thinking so much differently  
  
So pardon me while I burst into flames  
I've had enough of the world and it's people's mindless games  
So pardon me while I burn and rise above the flame  
Pardon me, pardon me, I'll never be the same  
  
Like gravity, hypocrisy, and the perils of being in 3-D  
And thinking so much differently

"
5k3SkFI1sAACwnIDVsMk9g,Our Lady Peace,Clumsy,Automatic Flowers,30,242640,False,0.381,0.867,9,-8.4,1,0.0516,0.000962,0.000458,0.211,0.821,177.566,4,grunge,"And Sara thinks she's died here once before  
She's crazy  
A pop-up book of flowers from grade four  
Are driving her insane  
  
No-one knows why  
She's sad tonight  
No-one can help her find  
Crying, she couldn't afford the view  
Crying, these automatic flowers won't do  
  
Another brick  
Another window frames the confusion  
Her garden blooms but Sara can't see straight  
She's drinking herself blind  
  
No-one knows why  
She's stares outside  
No-one can help her find  
Crying, she couldn't afford the view  
Crying, these automatic flowers won't do  
These automatic flowers won't do

"
1NxBqfjNr4bFHQbZ65foDt,Linkin Park,Minutes to Midnight (Deluxe Edition),In Pieces,39,217987,False,0.512,0.874,8,-6.507,1,0.0415,0.00871,7.08e-06,0.132,0.824,160.054,4,grunge,"Telling me to go  
But hands beg me to stay  
Your lips say that you love  
Your eyes say that you hate  
  
There's truth in your lies  
Doubt in your faith  
What you build you lay to waste  
There's truth in your lies  
Doubt in your faith  
All I've got's what you didn't take  
  
[Chorus]  
So I, I won't be the one  
Be the one to leave this  
In pieces  
And you, you will be alone  
Alone with all your secrets  
And regrets  
Don't lie  
  
You promise me the sky  
Then toss me like a stone  
You wrap me in your arms  
And chill me to the bone  
  
There's truth in your lies  
Doubt in your faith  
All I've got's what you didn't take  
  
[Chorus x 2]

"
2DrMcGNKEY0FZqjMovGaCm,Linkin Park,Meteora,Figure.09,51,197506,False,0.518,0.951,9,-3.198,1,0.0529,0.00919,0.0,0.148,0.537,98.068,4,grunge,"Nothing ever stops all these thoughts and the pain attached to them  
Sometimes I wonder why this is happenin'  
It's like nothing I can do would distract me when  
I think of how I shot myself in the back again  
'cause from the infinite words I can say I  
Put all pain you gave to me on display  
But didn't realize instead of setting it free I  
Took what I hated and made it a part of me  
  
(Never goes away)  
(Never goes away)  
  
(And now)  
(You've become a part of me)  
(You'll always be right here)  
(You've become a part of me)  
(You'll always be my fear)  
(I can't separate)  
(Myself from what I've done)  
(Giving up a part of me)  
(I've let myself become you)  
  
Hearing your name the memories come back again  
I remember when it started happening  
I see you n' every thought I had and then  
The thoughts slowly found words attached to them  
And I knew as they escaped away  
I was committing myself to em n' everyday  
I regret saying those things 'cause now I see that I  
Took what I hated and made it a part of me  
  
(Never goes away)  
(Never goes away)  
  
(And now)  
(You've become a part of me)  
(You'll always be right here)  
(You've become a part of me)  
(You'll always be my fear)  
(I can't separate)  
(Myself from what I've done)  
(Giving up a part of me)  
(I've let myself become you)  
  
(Never goes away)  
(Never goes away)  
(Never goes away)  
(Never goes away)  
  
(Get away from me)  
Give me my space back you gotta just  
(Go)  
Everything comes down the memories of  
(You)  
I kept it in without letting you  
(Know)  
I let you go so get away from  
(Me)  
Give me my space back you gotta just  
(Go)  
Everything comes down the memories of  
(You)  
I kept it in without letting you  
(Know)  
I let you go  
  
(And then you've become a part of me)  
(You'll always be right here)  
(You've become a part of me)  
(You'll always be my fear)  
(I can't separate)  
(Myself from what I've done)  
(Giving up a part of me)  
(I've let myself become you)  
(I've let myself become you)  
(I've let myself become)  
(lost inside these thoughts of you)  
(giving up a part of me)  
(I've let myself become you)

"
1DCdIWCE5UFiObCsTSpKFv,Alice In Chains,Alice In Chains,Heaven Beside You,62,327893,True,0.551,0.724,10,-7.09,0,0.032,0.00451,0.000167,0.116,0.559,111.243,4,grunge,"Be what you want to be  
See what you came to see  
Been what you want to be  
I don't like what I see  
  
Like the coldest winter chill  
Heaven beside you, hell within  
Like the coldest winter chill  
Heaven beside you, hell within  
  
Like the coldest winter will  
Heaven beside you, hell within  
And you think you have it still, heaven inside you  
So there's problems in your life  
  
That's fucked up, and I'm not blind  
I'm just see through faded, super jaded  
And out of my mind  
Do what you want to do  
  
Go out and seek your truth  
When I'm down and blue  
Rather be me than you  
Like the coldest winter chill  
  
Heaven beside you, hell within  
Like the coldest winter chill  
Heaven beside you, hell within  
Like the coldest winter will  
  
Heaven beside you, hell within  
And you wish you had it still, heaven inside you  
So there's problems in your life  
That's fucked up, and I'm not blind  
  
I'm just see through faded, super jaded  
And out of my mind  
Like the coldest winter chill  
Heaven beside you, hell within  
  
Like the coldest winter chill  
Heaven beside you, hell within  
Like the coldest winter will  
Heaven beside you, hell within  
  
And you know you have it still, heaven inside you  
So there's problems in your life  
That's fucked up, but you're not blind  
You're just see through faded, overrated  
  
And out of your mind

"
5ZIcLKQxzyI3nPnivwuylV,Linkin Park,Minutes to Midnight (Deluxe Edition),No More Sorrow,40,221764,False,0.558,0.933,11,-4.877,1,0.047,0.00445,4.88e-06,0.225,0.461,132.585,4,grunge,"Are you lost  
In your lies?  
Do you tell yourself ""I don't realize""?  
  
Your crusade's a disguise  
Replace freedom with fear  
You trade money for lives  
  
I'm aware of what you've done  
  
[Chorus]  
No, no more sorrow  
I've paid for your mistakes  
Your time is borrowed  
Your time has come to be replaced  
  
I see pain  
I see need  
I see liars and thieves  
Abused power with greed  
I had hope  
I believed  
But I'm beginning to think that I've been deceived  
  
You will pay for what you've done  
  
[Chorus]  
  
Thieves and hypocrites!  
Thieves and hypocrites!  
Thieves and hypocrites!  
  
[Chorus]  
  
No more sorrow  
I've paid for your mistakes  
Your time is borrowed  
Your time has come to be replaced!  
Your time has come to be replaced!  
Your time has come to be erased!

"
6pb5BBnIM5IM7R1cqag6rE,Foo Fighters,Foo Fighters,Big Me,64,132840,False,0.579,0.708,0,-10.419,1,0.0374,0.442,0.0,0.11,0.846,130.97,4,grunge,"When I talk about it  
It carries on  
Reasons only knew  
When I talk about it  
Aries or treasons  
All renew  
  
Big me to talk about it  
I could stand to prove  
If we can get around it  
I know that it's true  
  
When I talked about it  
Carried on  
Reasons only knew  
  
But it's you I fell into  
  
But it's you I fell into  
  
Well I talked about it  
Put it on  
Never was it true  
But it's you I fell into

"
6DX6W2QXiVlKYQLrQN8y83,Nirvana,MTV Unplugged In New York,Pennyroyal Tea,56,220506,False,0.497,0.474,1,-8.047,0,0.033,0.306,1.82e-06,0.105,0.0411,113.022,4,grunge,"I'm on my time with everyone  
I have very bad posture  
  
Sit and drink Pennyroyal Tea  
Distill the life that's inside of me  
Sit and drink Pennyroyal Tea  
I'm anemic royalty  
  
Give me a Leonard Cohen afterworld  
So I can sigh eternally  
I'm so tired I can't sleep  
I'm a liar and a thief  
  
Sit and drink Pennyroyal Tea  
I'm anemic royalty  
  
I'm on warm milk and laxatives  
Cherry-flavored antacids  
  
Sit and drink Pennyroyal Tea  
Distill the life that's inside of me  
Sit and drink Pennyroyal Tea  
I'm anemic royalty

"
79pY2Z5eFvXMt9bSdHLrnA,Pearl Jam,Riot Act,I Am Mine,60,215333,False,0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,3,grunge,"The selfish, they're all standing in line  
Faithing and hoping to buy themselves time  
Me, I figure as each breath goes by  
I only own my mind  
  
The North is to South what the clock is to time  
There's east and there's west and there's everywhere lying  
I know I was born and I know that I'll die  
The in between is mine  
I am mine  
  
And the feeling it gets left behind  
All the innocence lost at one time  
Significant behind the eyes  
There's no need to hide...  
We're safe tonight  
  
The ocean is full 'cause everyone's crying  
The full moon is looking for friends at high tide  
The sorrow grows bigger when the sorrow's denied  
I only know my mind  
I am mine  
  
And the meaning, it gets left behind  
All the innocents lost at one time  
Significant behind the eyes  
There's no need to hide...  
We're safe tonight  
  
And the feelings that get left behind  
All the innocents broken with lies  
Significance, between the lines  
(We may need to hide)  
  
And the meanings that get left behind  
All the innocents lost at one time  
Significance, between the linesThere's no need to hide

"
0aMqNFBj9KtPTD3c3tByRT,Nirvana,Bleach,Floyd The Barber,56,138047,False,0.443,0.878,8,-6.717,0,0.0418,0.000788,0.56,0.0623,0.683,136.567,4,grunge,"Bell on door clanks, come on in  
Floyd observes my hairy chin  
Sit down chair, don't be afraid  
Steamed hot towel on my face  
  
I was shaved [x3]  
  
Barney ties me to the chair  
I can't see, I'm really scared  
Floyd breathes hard, I hear a zip  
Pee-pee pressed against my lips  
  
I was shaved [x3]  
(In a way)  
I sense others in the room  
Opie, Aunt Bee, I presume  
They take turns and cut me up  
I die smothered in Andy's clutch  
  
I was shaved [x3]

"
0sHdUji2tWxiRDfShSWHUN,Pearl Jam,Pearl Jam,Come Back,54,326040,False,0.296,0.563,5,-5.58,1,0.029,0.0936,5.93e-05,0.116,0.267,167.412,3,grunge,"If I keep holding out  
Will the light shine through?  
Under this broken roof  
It's only rain that I feel  
I've been wishin' out the days  
Oh oh oh  
Come back  
  
I have been planning out  
All that I'd say to you  
Since you slipped away  
Know that I still remain true  
I've been wishin' out the days  
Please say that if you hadn't have gone now  
I wouldn't have lost you another way  
From wherever you are  
Oh oh oh oh  
Come back  
  
And these days, they linger on, yeah, yeah  
And in the night, I've been waiting for  
A real possibility that I may meet you in my dreams  
I go to sleep  
  
If I don't fall apart  
Will my memory stay clear?  
So you had to go  
And I had to remain here  
But the strangest thing to date  
So far away and yet you feel so close  
I'm not going to question it any other way  
It must be an open door for you  
To come back  
  
And the days they linger on, yeah  
Every night I'm waiting for  
The real possibility that I may meet you in my dreams  
Sometimes you're there and you're talking back to me  
Come the morning I could swear you're next to me  
And it's ok  
  
It's ok, it's ok  
  
I'll be here  
Come back, come back  
I'll be here  
Come back, come back  
I'll be here  
Come back, come back  
Oooooooo  
Oooooooo  
Oooooooo  
Oooooooo

"
6mqhbwoBgTcw1lVqysIlTC,Linkin Park,Hybrid Theory (20th Anniversary Edition),By Myself,49,189800,False,0.545,0.935,6,-4.159,0,0.173,0.0175,0.00279,0.297,0.339,103.024,4,grunge,"What do I do to ignore them behind me?  
Do I follow my instincts blindly?  
Do I hide my pride from these bad dreams  
And give in to sad thoughts that are maddening?  
Do I sit here and try to stand it?  
Or do I try to catch them red-handed?  
Do I trust some and get fooled by phoniness,  
Or do I trust nobody and live in loneliness?  
Because I can't hold on when I'm stretched so thin  
I make the right moves but I'm lost within  
I put on my daily facade but then  
I just end up getting hurt again  
By myself (myself)  
  
I ask why, but in my mind  
I find I can't rely on myself (myself)  
I ask why, but in my mind  
I find I can't rely on myself  
  
[Chorus]  
I can't hold on.  
To what I want when I'm stretched so thin.  
It's all too much to take in.  
I can't hold on.  
To end things watching everything spin.  
With thoughts of failure sinking in.  
  
If I turn my back I'm defenseless  
And to go blindly seems senseless  
If I hide my pride and let it all go on  
Then they'll take from me 'till everything is gone  
If I let them go I'll be outdone  
But if I try to catch them I'll be outrun  
If I'm killed by the questions like a cancer  
Then I'll be buried in the silence of the answer  
By myself (myself)  
  
I ask why, but in my mind  
I find I can't rely on myself (myself)  
I ask why, but in my mind  
I find I can't rely on myself  
  
[Chorus]  
  
How do you think  
I've lost so much  
I'm so afraid  
I'm out of touch  
How do you expect  
I will know what to do  
When all I know  
Is what you tell me to  
  
Don't you  
I can't tell you how to make it  
No matter what I do  
How hard I  
I can't seem to convince myself  
I'm stuck on the outside  
Don't you  
I can't tell you how to make it  
No matter what I do  
How hard I  
I can't seem to convince myself  
I'm stuck on the outside  
  
[Chorus]  
I can't hold on  
(To what I want when I'm stretched so thin)  
It's all too much to take in  
I can't hold on  
(To anything watching everything spin)  
Without some failure sinking

"
6R1yUVtY4dPrGFOD7Eghrl,Linkin Park,Minutes to Midnight (Deluxe Edition),The Little Things Give You Away,38,383507,False,0.556,0.491,7,-7.363,1,0.0286,0.0656,9.9e-05,0.0528,0.107,139.983,3,grunge,"Water gray  
Through the windows, up the stairs  
Chilling rain  
Like an ocean everywhere  
Don't wanna reach for me, do you?  
I mean nothin' to you  
The little things give you away  
And now there will be no mistakin'  
The levees are breakin'  
  
All you've ever wanted  
Was someone to truly look up to you  
And six feet under water  
I do  
  
Hope decays  
Generations disappear  
Washed away  
As a nation simply stares  
  
Don't wanna reach for me do you  
I mean nothin' to you  
The little things give you away  
But there will be no mistakin'  
The levees are breakin'  
  
All you've ever wanted  
Was someone to truly look up to you  
And six feet under water  
I do  
All you've ever wanted  
Was someone to truly look up to you  
And six feet under ground now  
Now I...  
Now I do  
  
(Oh, oh, oh, oh, oh, oh)  
  
Little things give you away  
Little things give you away  
Little things give you away  
Little things give you away  
  
All you've ever wanted (Little things give you away)  
Was someone to truly look up to you (Little things give you away)  
All you've ever wanted (Little things give you away)  
Was someone to truly look up to you (Little things give you away)  
All you've ever wanted (Little things give you away)  
Was someone to truly look up to you (Little things give you away)  
All you've ever wanted (Little things give you away)  
Was someone to truly look up to you (Little things give you away)  
All you've ever wanted (Little things give you away)  
Was someone to truly look up to you (Little things give you away)  
All you've ever wanted (Little things give you away)  
Was someone to truly look up to you (Little things give you away)

"
4e0MJaiXSwXBhrQZHyoK8c,Nirvana,Incesticide,Downer,55,103800,False,0.303,0.931,4,-9.306,0,0.0574,0.00101,0.0294,0.114,0.555,101.936,4,grunge,"Portray sincerity  
Act out of loyalty  
Defend your true country  
Wish away the pain  
Hand out lobotomies  
To save little families  
Surrealistic fantasy  
Bland boring plain  
  
Hold me down in restitution  
Living out your date with fusion  
Is the whole fleece shun in master?  
Don't feel guilty, master writing  
  
Somebody said that they're not much like I am  
I know I can  
Make enough of the words for you to follow along  
I sink and then some  
  
Slippery pessimist hypocrite master  
Conservative communist apocalyptic bastard  
Thank you dear God for putting me on this earth  
I feel very privileged in debt for my thirst  
  
Hold me down in restitution  
Living out your date with fusion  
Is the whole fleece shun in master?  
Don't feel guilty, master writing  
  
Somebody said that they're not much like I am  
I know I can  
Make enough of the words for you to follow along  
I sink and then some

"
2ifYUfvMNbXQDPJEyk68rP,Foo Fighters,There Is Nothing Left To Lose,Ain't It The Life,51,254773,False,0.57,0.836,0,-4.58,1,0.0258,0.00272,0.645,0.329,0.303,108.866,4,grunge,"Dear Haley  
Can you save me from  
The borrowed cloud I'm on  
All you've gotta do is try  
Pray you're just getting by  
  
Hey wait I thought you made it  
How'd your bottled crown fall off  
Tell me how'd you get so tired  
Fade it down to the wire  
  
Try living a lie and kicking out  
The same old guise  
Wasting time  
  
So very ordinary  
Wait until my bomb goes off  
See the actors run and hide  
Fake it all in stride  
  
One day we all can say where we're gone  
And haunt the ground we're from  
Everything's so open wide  
Hear within the divide  
  
Try living a lie and kicking out  
The same old guise  
Wasting time  
  
Ain't it the life  
Ain't it the life  
Ain't it the life  
Got no crime  
Just sail on by  
Sail on by  
Ain't it the life  
  
Try living a lie and kicking out  
The same old guise  
Wasting time

"
5tkHje8FGSF258gi869GcV,Linkin Park,Hybrid Theory,Runaway,44,183973,False,0.636,0.884,7,-4.743,1,0.0584,0.0142,0.0,0.253,0.446,109.16,4,grunge,"Graffiti decorations  
Under the sky of dust  
A constant wave of tension  
On top of broken trust  
The lessons that you taught me  
I learned were never true  
  
Now I find myself in question  
They point the finger at me again  
Guilty by association  
You point the finger at me again  
  
I wanna run away  
Never say goodbye  
I wanna know the truth  
Instead of wondering why  
I wanna know the answers  
No more lies  
I wanna shut the door  
And open up my mind  
  
Paper bags and angry voices  
Under a sky of dust  
Another wave of tension  
Has more than filled me up  
All my talk of taking action  
These words were never true  
  
Now I find myself in question  
They point the finger at me again  
Guilty by association  
You point the finger at me again  
  
I wanna run away  
Never say goodbye  
I wanna know the truth  
Instead of wondering why  
I wanna know the answers  
No more lies  
I wanna shut the door  
And open up my mind  
  
I'm gonna run away, and never say goodbye  
Gonna run away  
Gonna run away  
I'm gonna run away and never wonder why  
Gonna run away  
Gonna run away  
I'm gonna run away and open up my mind  
Gonna run away  
Gonna run away  
Gonna run away  
Gonna run away  
  
I wanna run away  
Never say goodbye  
I wanna know the truth  
Instead of wondering why  
I wanna know the answers  
No more lies  
I wanna shut the door  
And open up my mind  
  
I wanna run away and open up my mind  
I wanna run away and open up my mind  
I wanna run away and open up my mind  
I wanna run away and open up my mind  
I wanna run away and open up my mind  
I wanna run away and open up my mind

"
4BUMLahhHwt4U3gWZVCBdi,Our Lady Peace,Naveed,Starseed,28,244040,False,0.516,0.907,6,-6.137,1,0.0496,0.000356,0.028,0.0903,0.457,131.913,4,grunge,"I let go of the world that was holding  
A passenger that could not fly  
In search of souls  
Souls in search of something  
Let it go  
Let it slide  
When I find out what went on  
I'll bring it back  
It won't be easy  
They won't believe how a man  
He could drown  
In a starseed  
I hoped to find why this world wasn't glowing  
Glowing it darkens as we end this ride  
I've fallen back under the equator  
I'm back inside, I'm back inside  
When I find out what went on  
I'll bring it back but it won't be easy  
They won't believe the man he could  
But I'd choose starseed over nothing  
Nothing

"
4SJoEhpI6C61wtUfxSHMGc,Linkin Park,Hybrid Theory,By Myself,44,189800,False,0.544,0.935,6,-4.159,0,0.173,0.0171,0.00301,0.297,0.339,103.026,4,grunge,"What do I do to ignore them behind me?  
Do I follow my instincts blindly?  
Do I hide my pride from these bad dreams  
And give in to sad thoughts that are maddening?  
Do I sit here and try to stand it?  
Or do I try to catch them red-handed?  
Do I trust some and get fooled by phoniness,  
Or do I trust nobody and live in loneliness?  
Because I can't hold on when I'm stretched so thin  
I make the right moves but I'm lost within  
I put on my daily facade but then  
I just end up getting hurt again  
By myself (myself)  
  
I ask why, but in my mind  
I find I can't rely on myself (myself)  
I ask why, but in my mind  
I find I can't rely on myself  
  
[Chorus]  
I can't hold on.  
To what I want when I'm stretched so thin.  
It's all too much to take in.  
I can't hold on.  
To end things watching everything spin.  
With thoughts of failure sinking in.  
  
If I turn my back I'm defenseless  
And to go blindly seems senseless  
If I hide my pride and let it all go on  
Then they'll take from me 'till everything is gone  
If I let them go I'll be outdone  
But if I try to catch them I'll be outrun  
If I'm killed by the questions like a cancer  
Then I'll be buried in the silence of the answer  
By myself (myself)  
  
I ask why, but in my mind  
I find I can't rely on myself (myself)  
I ask why, but in my mind  
I find I can't rely on myself  
  
[Chorus]  
  
How do you think  
I've lost so much  
I'm so afraid  
I'm out of touch  
How do you expect  
I will know what to do  
When all I know  
Is what you tell me to  
  
Don't you  
I can't tell you how to make it  
No matter what I do  
How hard I  
I can't seem to convince myself  
I'm stuck on the outside  
Don't you  
I can't tell you how to make it  
No matter what I do  
How hard I  
I can't seem to convince myself  
I'm stuck on the outside  
  
[Chorus]  
I can't hold on  
(To what I want when I'm stretched so thin)  
It's all too much to take in  
I can't hold on  
(To anything watching everything spin)  
Without some failure sinking

"
5TZbtpZcTWKEn81Du4hiTb,Nirvana,Bleach,Mr. Moustache,55,203929,False,0.194,0.898,0,-6.12,1,0.0608,5.58e-06,0.141,0.108,0.482,177.191,4,grunge,"Fill me in on your new vision  
Wake me up with indecision  
Help me trust your mighty wisdom  
Yes I eat cow, I am not proud.  
  
Show me how you question, questions  
Lead the way to my temptation  
Take my hand and give it cleaning  
As I eat cow, I am not proud.  
  
Easy in an easy chair  
Poop as hard as rock  
I don't like you anyway  
Seal it in a box  
  
Now you  
Damn you  
  
Fill me in on your new vision  
Wake me up with indecision  
Help me trust your mighty wisdom  
Yes I eat cow, I am not proud.  
  
Show me how you question, question  
Lead the way to my gestation  
Take my hand and give it cleaning  
Yes I eat cow, I am not proud.  
  
Easy in an easy chair  
Poop as hard as rock  
I don't like you anyway  
Seal it in a box  
  
Now you  
Damn you  
Now you  
Damn you

"
2RyiGdY33PR4aCTUolEhk7,Nirvana,MTV Unplugged In New York,On A Plain,56,224733,False,0.703,0.795,1,-8.632,1,0.0409,0.433,0.0,0.453,0.631,117.946,4,grunge,"I'll start this off  
Without any words  
I got so high that  
I scratched 'til I bled  
  
Love myself  
Better than you  
I know it's wrong  
So what should I do?  
  
The finest day  
That I ever had  
Was when I learned  
To cry on command  
  
Love myself  
Better than you  
I know it's wrong  
So what should I do?  
  
I'm on a plain  
I can't complain  
I'm on a plain  
  
My mother died  
Every night  
It's safe to say  
Don't quote me on that  
  
Love myself  
Better than you  
I know it's wrong  
So what should I do?  
  
The black sheep got  
Blackmailed again  
Forgot to put  
On the zip code  
  
Love myself  
Better than you  
I know it's wrong  
So what should I do?  
  
I'm on a plain  
I can't complain  
I'm on a plain  
  
Somewhere I have heard this before  
In a dream my memory has stored  
As defense I'm neutered and spayed  
What the hell am I trying to say?  
  
It is now time  
To make it unclear  
To write off lines  
That don't make a sense  
  
Love myself  
Better than you  
I know it's wrong  
So what should I do?  
  
One more special  
Message to go  
And then I'm done  
And I can go home  
  
Love myself  
Better than you  
I know it's wrong  
So what should I do?  
  
I'm on a plain  
I can't complain  
I'm on a plain  
I can't complain  
I'm on a plain  
I can't complain  
I'm on a plain  
I can't complain  
I'm on aplain  
I can't complain

"
679zqcQuKakOGI93NPCqB8,Pearl Jam,No Code,Present Tense,56,345786,False,0.403,0.272,2,-13.492,1,0.0325,0.403,0.17,0.0806,0.105,130.872,4,grunge,"Do you see the way that tree bends? Does it inspire?  
Leaning out to catch the sun's rays...a lesson to be applied...  
Are you gettin' something out of this all encompassing trip?  
You can spend your time alone redigesting past regrets oh...  
Or you can come to terms and realize  
You're the only one who can forgive yourself oh yeah...  
Makes much more sense to live in the present tense...  
Have you ideas on how this life ends?  
Checked your hands and studied the lines?  
Have you the belief that the road ahead ascends off into the light?  
Seems that needlessly it's gettin' harder  
To find an approach and a way to live...  
Are we gettin' something out of this all-encompassing trip?  
You can spend your time alone redigesting past regrets, oh...  
Or you can come to terms and realize...  
You're the only one who cannot forgive yourself, oh...  
A-makes much more sense to live in the present tense...

"
